l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,o_c_out_2,o_k_out_2,o_x_out_2,o_y_out_2,o_r_out_2,o_s_out_2,o_c_mid_2,o_k_mid_2,o_x_mid_2,o_y_mid_2,o_r_mid_2,o_s_mid_2,o_c_in_2,o_k_in_2,o_x_in_2,o_y_in_2,o_r_in_2,o_s_in_2,t_c_d1_2,t_c_d2_2,t_c_d3_2,t_k_d1_2,t_k_d2_2,t_k_d3_2,t_x_d1_2,t_x_d2_2,t_x_d3_2,t_y_d1_2,t_y_d2_2,t_y_d3_2,o_c_out_3,o_k_out_3,o_x_out_3,o_y_out_3,o_r_out_3,o_s_out_3,o_c_mid_3,o_k_mid_3,o_x_mid_3,o_y_mid_3,o_r_mid_3,o_s_mid_3,o_c_in_3,o_k_in_3,o_x_in_3,o_y_in_3,o_r_in_3,o_s_in_3,t_c_d1_3,t_c_d2_3,t_c_d3_3,t_k_d1_3,t_k_d2_3,t_k_d3_3,t_x_d1_3,t_x_d2_3,t_x_d3_3,t_y_d1_3,t_y_d2_3,t_y_d3_3,o_c_out_4,o_k_out_4,o_x_out_4,o_y_out_4,o_r_out_4,o_s_out_4,o_c_mid_4,o_k_mid_4,o_x_mid_4,o_y_mid_4,o_r_mid_4,o_s_mid_4,o_c_in_4,o_k_in_4,o_x_in_4,o_y_in_4,o_r_in_4,o_s_in_4,t_c_d1_4,t_c_d2_4,t_c_d3_4,t_k_d1_4,t_k_d2_4,t_k_d3_4,t_x_d1_4,t_x_d2_4,t_x_d3_4,t_y_d1_4,t_y_d2_4,t_y_d3_4,o_c_out_5,o_k_out_5,o_x_out_5,o_y_out_5,o_r_out_5,o_s_out_5,o_c_mid_5,o_k_mid_5,o_x_mid_5,o_y_mid_5,o_r_mid_5,o_s_mid_5,o_c_in_5,o_k_in_5,o_x_in_5,o_y_in_5,o_r_in_5,o_s_in_5,t_c_d1_5,t_c_d2_5,t_c_d3_5,t_k_d1_5,t_k_d2_5,t_k_d3_5,t_x_d1_5,t_x_d2_5,t_x_d3_5,t_y_d1_5,t_y_d2_5,t_y_d3_5,o_c_out_6,o_k_out_6,o_x_out_6,o_y_out_6,o_r_out_6,o_s_out_6,o_c_mid_6,o_k_mid_6,o_x_mid_6,o_y_mid_6,o_r_mid_6,o_s_mid_6,o_c_in_6,o_k_in_6,o_x_in_6,o_y_in_6,o_r_in_6,o_s_in_6,t_c_d1_6,t_c_d2_6,t_c_d3_6,t_k_d1_6,t_k_d2_6,t_k_d3_6,t_x_d1_6,t_x_d2_6,t_x_d3_6,t_y_d1_6,t_y_d2_6,t_y_d3_6,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp,pe_util,noc_bw_req,l1_mem_req,l2_mem_req
1024.0,2048000.0,256.0,64.0,3.0,6.0,20.0,10.0,5.0,2.0,2.0,6.0,1.0,6.0,3.0,2.0,1.0,1.0,5.0,5.0,3.0,4.0,4.0,4.0,2.0,6.0,6.0,1.0,5.0,1.0,3.0,2.0,64.0,512.0,1.0,4.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,6.0,2.0,1.0,5.0,6.0,3.0,5.0,3.0,4.0,4.0,5.0,1.0,1.0,4.0,4.0,3.0,1.0,16.0,1.0,128.0,16.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,5.0,5.0,5.0,6.0,1.0,4.0,6.0,1.0,4.0,1.0,4.0,5.0,6.0,1.0,4.0,2.0,32.0,1.0,8.0,2.0,1.0,32.0,16.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,5.0,2.0,4.0,6.0,4.0,4.0,5.0,2.0,6.0,5.0,5.0,2.0,5.0,6.0,4.0,256.0,1.0,1.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,6.0,5.0,1.0,1.0,3.0,3.0,4.0,2.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,4.0,64.0,1.0,1.0,64.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,2.0,2.0,3.0,2.0,2.0,5.0,6.0,1.0,5.0,6.0,3.0,4.0,4.0,3.0,6.0,5.0,32.0,8.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,4.0,2.0,6.0,5.0,2.0,6.0,3.0,3.0,2.0,3.0,5.0,2.0,6.0,5.0,8.0,16.0,1.0,16.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3620487576.0,12673341.84,1196150000.0,6.398941215277778,1200.0,514.0,262144.0,4.588367667812098e+16,2.2931549305555556,0.09726649861111111,133.0,40330.666666666664
512000.0,1024000.0,256.0,64.0,1.0,24.0,6.0,24.0,6.0,1.0,1.0,2.0,1.0,4.0,3.0,4.0,1.0,2.0,5.0,3.0,6.0,5.0,4.0,4.0,1.0,2.0,5.0,2.0,5.0,3.0,2.0,1.0,32.0,256.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,1.0,6.0,4.0,1.0,2.0,1.0,6.0,1.0,3.0,4.0,1.0,5.0,2.0,1.0,1.0,8.0,8.0,1.0,2.0,64.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,6.0,4.0,6.0,4.0,2.0,5.0,3.0,6.0,3.0,6.0,2.0,6.0,1.0,4.0,4.0,2.0,64.0,1.0,8.0,128.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,5.0,6.0,5.0,4.0,1.0,32.0,1.0,256.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,5.0,4.0,2.0,4.0,6.0,6.0,4.0,3.0,1.0,4.0,6.0,2.0,5.0,5.0,3.0,512.0,32.0,1.0,2.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,4.0,1.0,2.0,2.0,5.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,5.0,1.0,4.0,2048.0,32.0,1.0,256.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,5.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,6.0,1.0,1.0,3.0,1.0,4.0,2.0,128.0,64.0,1.0,64.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,309724288.0,27278830.64,10268800.0,0.1244865,24.0,514.0,6448.0,8448916397446585.0,21.850101736111114,19.04333128472222,133.0,1685.5
4096.0,16000.0,256.0,64.0,2.0,10.0,30.0,14.0,4.0,5.0,6.0,1.0,6.0,1.0,5.0,2.0,1.0,6.0,5.0,6.0,3.0,1.0,3.0,4.0,2.0,5.0,5.0,4.0,1.0,4.0,4.0,2.0,16.0,1.0,1.0,1536.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,2.0,2.0,1.0,5.0,3.0,3.0,1.0,5.0,2.0,1.0,3.0,4.0,5.0,5.0,4.0,8.0,8.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,5.0,3.0,6.0,5.0,3.0,5.0,2.0,5.0,5.0,5.0,1.0,3.0,5.0,64.0,128.0,1.0,32.0,1.0,1.0,64.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,6.0,4.0,5.0,2.0,1.0,6.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,5.0,1.0,4.0,16.0,1.0,8.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,2.0,3.0,2.0,5.0,5.0,5.0,2.0,3.0,2.0,4.0,3.0,5.0,3.0,3.0,6.0,256.0,4.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,2.0,4.0,5.0,4.0,3.0,2.0,5.0,5.0,4.0,5.0,6.0,2.0,3.0,1.0,3.0,64.0,1.0,1.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,6.0,6.0,6.0,6.0,4.0,6.0,1.0,6.0,2.0,3.0,512.0,8.0,1.0,4.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7056478362.0,32530935.639999997,252181000.0,2.0648190972222222,420.0,514.0,8448.0,2.295538434392746e+17,15.849999999999998,5.316031788194445,133.0,3936.4583333333335
256.0,32000.0,256.0,64.0,2.0,4.0,14.0,24.0,5.0,4.0,3.0,6.0,5.0,6.0,3.0,6.0,2.0,1.0,4.0,6.0,1.0,4.0,5.0,2.0,6.0,1.0,4.0,4.0,6.0,4.0,5.0,3.0,512.0,128.0,1.0,256.0,768.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,5.0,4.0,5.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,5.0,2.0,5.0,4.0,5.0,32.0,1.0,1.0,64.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,6.0,3.0,3.0,6.0,2.0,4.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,4.0,5.0,5.0,5.0,4.0,32.0,1.0,4.0,16.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,5.0,3.0,4.0,1.0,6.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,4.0,256.0,32.0,1.0,64.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,6.0,4.0,3.0,2.0,4.0,2.0,1.0,4.0,4.0,6.0,2.0,64.0,1.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,6.0,5.0,1.0,6.0,5.0,3.0,6.0,5.0,4.0,2.0,4.0,6.0,3.0,5.0,1.0,4.0,512.0,16.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,6.0,2.0,4.0,2.0,5.0,1.0,3.0,2.0,2.0,5.0,1.0,6.0,6.0,5.0,3.0,1.0,8.0,128.0,1.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7279030596.0,29416034.2,187527000.0,1.6667255902777776,336.0,514.0,163840.0,2.1412021295478237e+17,1.0,0.5344019697916667,133.0,10701.041666666666
32000.0,32000.0,256.0,64.0,3.0,36.0,40.0,8.0,1.0,4.0,3.0,2.0,6.0,5.0,2.0,5.0,5.0,3.0,3.0,6.0,5.0,6.0,3.0,2.0,1.0,1.0,2.0,6.0,2.0,4.0,1.0,5.0,256.0,128.0,1.0,384.0,1536.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,5.0,6.0,5.0,4.0,1.0,6.0,4.0,5.0,6.0,1.0,32.0,64.0,1.0,4.0,4.0,1.0,64.0,16.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,6.0,6.0,3.0,1.0,3.0,5.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,16.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,2.0,2.0,6.0,5.0,2.0,3.0,4.0,1.0,5.0,6.0,6.0,6.0,6.0,4.0,64.0,512.0,1.0,512.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,3.0,6.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,5.0,1.0,1.0,64.0,4.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,5.0,2.0,6.0,5.0,2.0,6.0,3.0,6.0,6.0,3.0,5.0,1.0,1.0,256.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,5.0,2.0,4.0,2.0,5.0,6.0,4.0,3.0,4.0,1.0,1.0,6.0,6.0,6.0,16.0,4.0,1.0,256.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3064647800.0,12842621.36,72061800000.0,112.68712152777778,11520.0,514.0,1245184.0,3.935811129715701e+16,3.4618055555555554,0.5063958923611112,133.0,161374.38888888888
16000.0,4096000.0,256.0,64.0,1.0,2.0,32.0,34.0,1.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,2.0,5.0,1.0,1.0,5.0,5.0,2.0,1.0,3.0,5.0,3.0,2.0,6.0,512.0,8.0,1.0,64.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,4.0,6.0,1.0,4.0,1.0,5.0,1.0,4.0,6.0,1.0,1.0,5.0,4.0,6.0,4.0,6.0,4.0,4.0,1.0,1.0,8.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,6.0,1.0,6.0,6.0,3.0,1.0,5.0,3.0,6.0,2.0,4.0,4.0,6.0,6.0,4.0,32.0,32.0,1.0,8.0,128.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,2.0,4.0,2.0,6.0,3.0,6.0,4.0,6.0,1.0,3.0,2.0,4.0,1.0,1.0,6.0,32.0,256.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,4.0,6.0,2.0,6.0,6.0,5.0,3.0,2.0,4.0,1.0,5.0,3.0,6.0,3.0,3.0,5.0,128.0,2.0,1.0,512.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,3.0,5.0,3.0,2.0,6.0,2.0,5.0,5.0,2.0,2.0,1.0,4.0,1.0,1.0,6.0,256.0,2048.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,2.0,6.0,1.0,4.0,5.0,1.0,5.0,2.0,5.0,1.0,5.0,4.0,6.0,8.0,8.0,1.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,220594464.0,44077514.4,14410900.0,0.17387775,34.0,514.0,9028.0,9723255663520282.0,32.17860763888889,32.91983263888889,133.0,2360.5
32000.0,16000000.0,256.0,64.0,1.0,28.0,48.0,34.0,2.0,5.0,6.0,1.0,4.0,2.0,6.0,6.0,3.0,4.0,1.0,4.0,1.0,3.0,2.0,4.0,2.0,5.0,5.0,2.0,1.0,2.0,5.0,5.0,256.0,1.0,1.0,512.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,3.0,5.0,2.0,2.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,3.0,3.0,6.0,4.0,5.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,4.0,2.0,6.0,128.0,2.0,1.0,32.0,128.0,1.0,64.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,1.0,5.0,5.0,4.0,1.0,5.0,4.0,1.0,5.0,2.0,3.0,3.0,5.0,5.0,3.0,32.0,64.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,6.0,4.0,3.0,3.0,5.0,8.0,32.0,1.0,256.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,1.0,6.0,5.0,3.0,4.0,6.0,1.0,6.0,3.0,5.0,5.0,4.0,2.0,1024.0,64.0,1.0,32.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,5.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,5.0,6.0,16.0,512.0,1.0,32.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7019954464.0,57462396.04,14410000.0,0.1665345,34.0,514.0,514.0,4.033834035931339e+17,24.25,24.2532415625,133.0,232.0
32000.0,32000000.0,256.0,64.0,2.0,34.0,46.0,4.0,4.0,4.0,4.0,1.0,6.0,4.0,3.0,1.0,5.0,3.0,4.0,6.0,1.0,4.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,1.0,3.0,2.0,1.0,128.0,1.0,192.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,5.0,5.0,3.0,4.0,32.0,32.0,1.0,1.0,64.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,6.0,4.0,4.0,5.0,4.0,2.0,4.0,3.0,1.0,1.0,4.0,4.0,3.0,6.0,4.0,128.0,4.0,1.0,1.0,4.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,1.0,6.0,2.0,3.0,2.0,4.0,3.0,5.0,3.0,128.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,6.0,4.0,6.0,5.0,2.0,6.0,3.0,2.0,6.0,3.0,5.0,6.0,3.0,1.0,4.0,3.0,32.0,64.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,3.0,5.0,3.0,2.0,6.0,3.0,6.0,6.0,3.0,2.0,5.0,4.0,5.0,6.0,64.0,128.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,5.0,6.0,4.0,2.0,6.0,2.0,6.0,5.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,16.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3338093668.0,36146902.28,88769400.0,0.8891707222222223,184.0,514.0,16768.0,1.2066174561868277e+17,3.673611111111111,2.7450131322916667,133.0,1807.4166666666667
1024.0,128000.0,256.0,64.0,2.0,38.0,10.0,44.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,1.0,6.0,6.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,2.0,3.0,4.0,5.0,4.0,6.0,32.0,8.0,1.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,5.0,5.0,6.0,6.0,2.0,1.0,6.0,4.0,4.0,2.0,1.0,2.0,5.0,5.0,4.0,2.0,8.0,1.0,32.0,1.0,1.0,64.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,6.0,6.0,2.0,3.0,2.0,6.0,2.0,2.0,6.0,5.0,3.0,6.0,6.0,2.0,4.0,6.0,4.0,8.0,1.0,2.0,1.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,5.0,3.0,3.0,3.0,5.0,3.0,6.0,5.0,2.0,2.0,3.0,2.0,4.0,1.0,16.0,64.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,1.0,2.0,1.0,6.0,2.0,2.0,1.0,6.0,4.0,6.0,3.0,4.0,4.0,6.0,32.0,8.0,1.0,2048.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,6.0,1.0,4.0,5.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,6.0,1.0,4.0,1.0,64.0,128.0,1.0,16.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,6.0,5.0,3.0,1.0,4.0,6.0,4.0,5.0,3.0,4.0,4.0,6.0,4.0,6.0,256.0,2.0,1.0,256.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7275819181.0,19838413.939999998,268640000.0,2.162876284722222,440.0,514.0,22528.0,1.4434071266526976e+17,1.0,0.6995094451388888,133.0,3010.3333333333335
512.0,512000.0,256.0,64.0,3.0,42.0,24.0,12.0,3.0,2.0,3.0,5.0,2.0,2.0,4.0,5.0,6.0,1.0,4.0,2.0,2.0,3.0,6.0,3.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,4.0,128.0,512.0,1.0,6.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,6.0,6.0,4.0,3.0,6.0,2.0,4.0,6.0,2.0,5.0,5.0,6.0,5.0,4.0,3.0,16.0,16.0,1.0,2.0,64.0,1.0,8.0,32.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,5.0,5.0,3.0,5.0,1.0,6.0,4.0,5.0,4.0,3.0,6.0,3.0,4.0,5.0,1.0,64.0,16.0,1.0,64.0,16.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,5.0,2.0,1.0,2.0,5.0,3.0,4.0,3.0,4.0,6.0,1.0,5.0,4.0,4.0,2.0,2.0,16.0,1.0,512.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,2.0,6.0,5.0,4.0,5.0,5.0,6.0,1.0,5.0,2.0,1.0,2.0,1.0,6.0,128.0,128.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,5.0,4.0,5.0,4.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,2.0,2048.0,32.0,1.0,512.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,5.0,1.0,3.0,64.0,32.0,1.0,512.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2965656170.0,14095920.940000001,79215600000.0,121.44872222222222,12096.0,514.0,2752512.0,4.18036549075432e+16,8.116896180555557,0.3850679934027778,133.0,191267.55555555556
256000.0,32000000.0,256.0,64.0,1.0,4.0,40.0,18.0,1.0,6.0,1.0,6.0,6.0,4.0,6.0,6.0,3.0,5.0,4.0,1.0,3.0,6.0,1.0,4.0,4.0,6.0,6.0,1.0,2.0,6.0,6.0,1.0,32.0,8.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,4.0,6.0,4.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,1.0,3.0,1.0,3.0,5.0,2.0,16.0,1.0,16.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,6.0,4.0,4.0,5.0,5.0,3.0,5.0,6.0,2.0,6.0,2.0,5.0,3.0,32.0,64.0,1.0,16.0,64.0,1.0,64.0,64.0,1.0,1.0,1.0,1.0,4.0,3.0,6.0,1.0,2.0,6.0,3.0,6.0,1.0,6.0,5.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,16.0,1.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,4.0,4.0,6.0,1.0,2.0,5.0,5.0,4.0,8.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,6.0,1.0,2.0,5.0,2.0,4.0,1.0,6.0,6.0,3.0,5.0,5.0,6.0,512.0,512.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,6.0,5.0,3.0,3.0,5.0,3.0,6.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,1.0,32.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,407961888.0,44261790.599999994,7832460.0,0.094986,18.0,514.0,4900.0,1.8057123659436652e+16,16.44527465277778,16.446399652777778,133.0,1280.5
4096.0,512000.0,256.0,64.0,1.0,14.0,18.0,4.0,6.0,6.0,5.0,5.0,3.0,5.0,3.0,4.0,2.0,1.0,4.0,5.0,4.0,3.0,4.0,3.0,1.0,6.0,4.0,4.0,6.0,2.0,5.0,5.0,4.0,2.0,1.0,192.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,8.0,32.0,1.0,1.0,32.0,1.0,4.0,64.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,6.0,6.0,5.0,1.0,3.0,5.0,4.0,1.0,8.0,128.0,1.0,128.0,128.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,3.0,4.0,3.0,4.0,1.0,5.0,3.0,2.0,6.0,2.0,6.0,4.0,6.0,4.0,2.0,256.0,16.0,1.0,4.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,2.0,4.0,5.0,6.0,5.0,3.0,6.0,1.0,6.0,256.0,64.0,1.0,1024.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,3.0,6.0,6.0,6.0,2.0,2.0,1.0,2.0,1.0,5.0,2.0,6.0,2.0,6.0,2.0,3.0,1.0,128.0,1.0,512.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,4.0,4.0,6.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,64.0,16.0,1.0,1024.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1809842608.0,34285696.16,2290390.0,0.026150875,4.0,514.0,1288.0,6.2051713755309976e+16,4.0,3.648829097222222,133.0,335.5
