l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp,pe_util,noc_bw_req,l1_mem_req,l2_mem_req
256000.0,128000.0,256.0,64.0,2.0,36.0,48.0,38.0,4.0,5.0,2.0,5.0,5.0,1.0,2.0,2.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,32.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,16.0,16.0,1.0,1.0,1.0,5.0,2.0,2.0,6.0,5.0,6.0,5.0,4.0,5.0,1.0,1.0,1.0,6.0,2.0,3.0,1.0,8.0,8.0,1.0,3072.0,2.0,1.0,1.0,1.0,1.0,16.0,2.0,1.0,501743636.0,62734710.0,2397650000.0,9.245262222222221,1824.0,10.0,3296.0,3.147674149880556e+16,192.16177777777776,135.6906111111111,10.0,2549.3333333333335
256.0,32000000.0,256.0,64.0,3.0,20.0,36.0,44.0,4.0,3.0,2.0,5.0,2.0,5.0,1.0,4.0,4.0,2.0,3.0,3.0,2.0,5.0,2.0,6.0,2.0,2.0,4.0,1.0,6.0,1.0,2.0,5.0,128.0,64.0,1.0,256.0,16.0,1.0,1.0,1.0,1.0,64.0,4.0,1.0,3.0,6.0,5.0,6.0,4.0,1.0,3.0,5.0,4.0,6.0,6.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,4096.0,1.0,1.0,512.0,4.0,1.0,1.0,1.0,1.0,40.0,10.0,1.0,2647202590.0,32698103.0,523637000000.0,588.6632222222222,31680.0,10.0,7143424.0,8.655850294968677e+16,32.888888888888886,0.3246528888888889,10.0,4041386.6666666665
512.0,2048000.0,256.0,64.0,1.0,22.0,32.0,16.0,1.0,2.0,2.0,5.0,2.0,6.0,4.0,5.0,5.0,1.0,2.0,5.0,3.0,6.0,3.0,1.0,3.0,2.0,4.0,5.0,2.0,3.0,5.0,1.0,4096.0,2048.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,128.0,2.0,1.0,5.0,6.0,3.0,1.0,6.0,3.0,1.0,6.0,4.0,4.0,4.0,6.0,3.0,2.0,5.0,6.0,4.0,3.0,16.0,512.0,1.0,32.0,24.0,1.0,1.0,1.0,1.0,8.0,320.0,1.0,24427626505.0,209969900.0,7027210.0,0.07444540000000001,16.0,10.0,10.0,5.1290662944922e+18,1.0,1.00356,10.0,10.0
4096.0,8192000.0,256.0,64.0,2.0,36.0,14.0,8.0,5.0,1.0,5.0,3.0,2.0,5.0,3.0,6.0,5.0,4.0,1.0,6.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,6.0,6.0,4.0,3.0,6.0,128.0,32.0,1.0,128.0,16.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,4.0,2.0,6.0,6.0,4.0,2.0,1.0,6.0,6.0,2.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,4.0,256.0,4096.0,1.0,512.0,48.0,1.0,1.0,1.0,1.0,64.0,16.0,1.0,2852471808.0,44839770.0,50256000.0,1.3957346666666666,112.0,10.0,460288.0,1.2790417980220416e+17,10.133333333333333,2.9575427777777774,10.0,262912.0
32000.0,256000.0,256.0,64.0,2.0,24.0,42.0,42.0,4.0,4.0,4.0,5.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,6.0,3.0,5.0,4.0,5.0,1.0,6.0,2.0,1.0,2.0,3.0,4.0,1024.0,4096.0,1.0,8.0,1024.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,6.0,6.0,2.0,4.0,2.0,3.0,3.0,6.0,5.0,6.0,4.0,6.0,5.0,5.0,4.0,4.0,3.0,4.0,4096.0,1.0,2.0,512.0,1.0,1.0,1.0,1.0,10.0,40.0,1.0,177209374.0,54184443.0,2264890000.0,9.18481333333333,1764.0,10.0,189760.0,9601991224568682.0,653.6533333333333,26.287233333333333,10.0,86480.0
2048.0,1024000.0,256.0,64.0,2.0,6.0,34.0,26.0,5.0,3.0,2.0,4.0,4.0,2.0,6.0,2.0,5.0,1.0,3.0,1.0,6.0,6.0,1.0,5.0,6.0,4.0,1.0,1.0,3.0,3.0,2.0,6.0,512.0,8.0,1.0,1024.0,1.0,1.0,1.0,1.0,1.0,8.0,128.0,1.0,4.0,1.0,6.0,4.0,2.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,5.0,6.0,2.0,3.0,3.0,5.0,2048.0,256.0,1.0,256.0,32.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,708878656.0,73912600.0,738971000.0,4.6886977777777785,884.0,10.0,295168.0,5.23950645494656e+16,74.66666666666667,55.01971666666666,10.0,166165.33333333334
2048.0,128000.0,256.0,64.0,3.0,34.0,22.0,42.0,3.0,4.0,5.0,5.0,4.0,3.0,1.0,2.0,1.0,5.0,1.0,2.0,4.0,1.0,4.0,4.0,4.0,5.0,1.0,4.0,4.0,5.0,2.0,3.0,4096.0,16.0,1.0,16.0,128.0,1.0,1.0,1.0,1.0,4.0,64.0,1.0,2.0,3.0,5.0,3.0,6.0,2.0,1.0,5.0,1.0,5.0,3.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,128.0,2048.0,1.0,768.0,48.0,1.0,1.0,1.0,1.0,4.0,80.0,1.0,59080448.0,33172513.0,515047000000.0,575.6272222222223,31416.0,10.0,3596288.0,1959846929325824.0,380.44444444444446,4.013888888888889,10.0,2704270.222222222
512000.0,32000.0,256.0,64.0,2.0,24.0,28.0,38.0,3.0,5.0,4.0,1.0,5.0,3.0,3.0,3.0,5.0,6.0,6.0,4.0,1.0,2.0,1.0,4.0,6.0,6.0,4.0,1.0,3.0,3.0,2.0,1.0,4096.0,16.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,2.0,2.0,2.0,2.0,6.0,3.0,4.0,3.0,4.0,3.0,6.0,6.0,2.0,6.0,1.0,6.0,3.0,1.0,256.0,16.0,1.0,24.0,3072.0,1.0,1.0,1.0,1.0,32.0,160.0,1.0,942897900.0,44314870.0,986858000.0,5.165362222222222,1064.0,10.0,65536.0,4.1784397861773e+16,26.52253333333333,4.159086666666667,10.0,37461.333333333336
256000.0,16000000.0,256.0,64.0,3.0,6.0,22.0,22.0,6.0,2.0,6.0,6.0,1.0,1.0,3.0,4.0,5.0,3.0,1.0,6.0,6.0,2.0,5.0,1.0,6.0,4.0,5.0,1.0,4.0,2.0,2.0,2.0,4096.0,1024.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,1.0,4.0,4.0,4.0,1.0,6.0,4.0,1.0,2.0,6.0,1.0,3.0,2.0,2.0,2.0,6.0,1.0,5.0,1024.0,2.0,1.0,768.0,256.0,1.0,1.0,1.0,1.0,320.0,40.0,1.0,2400786236.0,37126940.0,5416140000.0,34.252011111111116,2904.0,10.0,9404416.0,8.913384653679784e+16,45.333333333333336,0.21506088888888888,10.0,5268394.666666667
16000.0,32000.0,256.0,64.0,1.0,2.0,36.0,46.0,2.0,2.0,1.0,4.0,1.0,6.0,5.0,4.0,2.0,4.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,6.0,5.0,32.0,16.0,1.0,256.0,256.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,2.0,6.0,1.0,5.0,2.0,3.0,2.0,1.0,4.0,6.0,3.0,6.0,1.0,2.0,4.0,6.0,6.0,512.0,2.0,1.0,128.0,3.0,1.0,1.0,1.0,1.0,64.0,320.0,1.0,24427626505.0,209641600.0,19512200.0,0.202899,46.0,10.0,10.0,5.121046704710608e+18,1.0,1.0,10.0,10.0
512000.0,128000.0,256.0,64.0,2.0,12.0,10.0,12.0,2.0,3.0,3.0,1.0,2.0,6.0,4.0,2.0,1.0,3.0,5.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,6.0,2.0,5.0,5.0,4.0,5.0,2048.0,1.0,1.0,128.0,8.0,1.0,1.0,1.0,1.0,16.0,16.0,1.0,6.0,3.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,6.0,4.0,4.0,3.0,4096.0,2.0,1.0,512.0,24.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2457862153.0,143079970.0,54230600.0,0.524445111111111,120.0,10.0,304.0,3.516708431153754e+17,10.222222222222221,6.309376666666668,10.0,246.22222222222223
2048.0,512000.0,256.0,64.0,1.0,48.0,38.0,34.0,2.0,5.0,5.0,1.0,5.0,1.0,4.0,2.0,2.0,6.0,2.0,3.0,6.0,6.0,5.0,4.0,2.0,2.0,2.0,6.0,1.0,4.0,5.0,2.0,128.0,4096.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,64.0,16.0,1.0,2.0,1.0,3.0,6.0,2.0,1.0,2.0,6.0,2.0,4.0,6.0,5.0,5.0,4.0,4.0,3.0,2.0,6.0,64.0,2048.0,1.0,12.0,1024.0,1.0,1.0,1.0,1.0,320.0,16.0,1.0,724303881.0,156438380.0,14408200.0,0.152024,34.0,10.0,208.0,1.1330892577135278e+17,33.67624444444444,33.67624444444444,10.0,208.0
2048.0,512000.0,256.0,64.0,3.0,38.0,18.0,48.0,2.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,1.0,5.0,4.0,6.0,5.0,3.0,5.0,2.0,2.0,4.0,6.0,6.0,1.0,1.0,64.0,64.0,1.0,32.0,16.0,1.0,1.0,1.0,1.0,16.0,128.0,1.0,5.0,2.0,3.0,2.0,1.0,1.0,4.0,6.0,2.0,6.0,1.0,3.0,3.0,3.0,3.0,5.0,3.0,6.0,1024.0,1.0,1.0,96.0,1024.0,1.0,1.0,1.0,1.0,8.0,40.0,1.0,1703586048.0,32738211.0,561953000000.0,625.4613333333334,32832.0,10.0,6537216.0,5.577235949608013e+16,120.44444444444444,1.7708355555555555,10.0,3846599.111111111
256.0,1024000.0,256.0,64.0,2.0,16.0,38.0,40.0,6.0,3.0,6.0,3.0,2.0,3.0,3.0,6.0,5.0,6.0,1.0,3.0,4.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,8.0,512.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,1.0,128.0,1.0,2.0,3.0,2.0,3.0,3.0,6.0,1.0,3.0,2.0,3.0,6.0,6.0,3.0,5.0,4.0,3.0,6.0,4.0,512.0,8.0,1.0,1024.0,192.0,1.0,1.0,1.0,1.0,2.0,64.0,1.0,668352807.0,76384918.0,1762700000.0,7.7550333333333334,1520.0,10.0,118720.0,5.1052074357764824e+16,36.5714,10.137908888888889,10.0,75200.0
512000.0,2048000.0,256.0,64.0,3.0,42.0,34.0,20.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,6.0,6.0,6.0,4.0,3.0,3.0,6.0,6.0,5.0,2.0,2.0,5.0,6.0,16.0,128.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,32.0,32.0,1.0,1.0,6.0,6.0,5.0,5.0,2.0,4.0,1.0,4.0,1.0,3.0,6.0,1.0,2.0,2.0,3.0,6.0,6.0,4.0,256.0,1.0,12.0,3.0,1.0,1.0,1.0,1.0,5.0,10.0,1.0,1479934134.0,49463316.0,426657000000.0,479.11688888888887,28560.0,10.0,11504.0,7.320244972922835e+16,23.11111111111111,1.917086,10.0,10600.888888888889
512000.0,32000.0,256.0,64.0,3.0,32.0,28.0,40.0,6.0,1.0,6.0,2.0,2.0,2.0,4.0,1.0,2.0,5.0,2.0,4.0,6.0,1.0,5.0,1.0,6.0,3.0,5.0,5.0,4.0,5.0,3.0,1.0,256.0,64.0,1.0,16.0,256.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,5.0,6.0,6.0,2.0,5.0,6.0,5.0,6.0,6.0,5.0,3.0,1.0,5.0,2.0,4.0,6.0,6.0,6.0,8.0,16.0,1.0,3072.0,24.0,1.0,1.0,1.0,1.0,2.0,80.0,1.0,899401664.0,34694523.0,668377000000.0,725.9605555555555,35840.0,10.0,3719168.0,3.120431171788627e+16,24.88888888888889,0.8298611111111112,10.0,3029219.5555555555
2048.0,512000.0,256.0,64.0,1.0,36.0,16.0,48.0,2.0,6.0,6.0,1.0,4.0,2.0,3.0,6.0,2.0,1.0,4.0,1.0,1.0,5.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,6.0,6.0,1.0,512.0,4096.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,64.0,1.0,4.0,6.0,1.0,1.0,5.0,3.0,4.0,3.0,4.0,1.0,2.0,5.0,6.0,3.0,5.0,6.0,4.0,4.0,32.0,2.0,1.0,1.0,256.0,1.0,1.0,1.0,1.0,160.0,20.0,1.0,509607945.0,199072040.0,20377200.0,0.212477,48.0,10.0,292.0,1.014486932113578e+17,47.83462222222222,47.83462222222222,10.0,292.0
1024.0,16000000.0,256.0,64.0,2.0,10.0,26.0,38.0,3.0,1.0,4.0,3.0,4.0,1.0,1.0,5.0,1.0,1.0,4.0,2.0,2.0,6.0,4.0,1.0,2.0,3.0,2.0,5.0,5.0,3.0,5.0,4.0,4.0,1.0,1.0,2.0,256.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,6.0,4.0,6.0,2.0,3.0,3.0,1.0,2.0,6.0,4.0,4.0,6.0,2.0,6.0,6.0,6.0,5.0,2048.0,2048.0,1.0,3072.0,512.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,24964527572.0,102988880.0,878369000.0,8.683119999999999,988.0,10.0,2107392.0,2.5710687343693993e+18,1.0,0.6488234444444445,10.0,1170785.7777777778
512.0,128000.0,256.0,64.0,2.0,18.0,44.0,38.0,2.0,3.0,6.0,3.0,1.0,4.0,1.0,2.0,4.0,4.0,1.0,5.0,3.0,6.0,3.0,3.0,1.0,5.0,6.0,1.0,6.0,2.0,6.0,5.0,1024.0,64.0,1.0,32.0,1024.0,1.0,1.0,1.0,1.0,32.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0,1.0,5.0,5.0,6.0,2.0,4.0,1.0,2.0,4.0,6.0,1.0,3.0,4096.0,1024.0,1.0,3.0,256.0,1.0,1.0,1.0,1.0,64.0,40.0,1.0,24428315520.0,58552331.0,2068400000.0,8.532617777777778,1672.0,10.0,88304.0,1.430334816099477e+18,1.0,0.1701152,10.0,51219.555555555555
1024.0,4096000.0,256.0,64.0,1.0,6.0,46.0,28.0,6.0,3.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,6.0,2.0,5.0,1.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,1.0,1.0,128.0,64.0,1.0,2.0,64.0,1.0,1.0,1.0,1.0,128.0,16.0,1.0,3.0,5.0,3.0,2.0,6.0,2.0,2.0,4.0,3.0,3.0,5.0,2.0,3.0,5.0,3.0,6.0,2.0,4.0,4.0,64.0,1.0,1536.0,192.0,1.0,1.0,1.0,1.0,40.0,8.0,1.0,876675081.0,192276580.0,11911200.0,0.12616800000000003,28.0,10.0,172.0,1.6856408634590298e+17,27.8639,29.31216666666667,10.0,172.0
4096.0,32000.0,256.0,64.0,1.0,18.0,46.0,18.0,5.0,6.0,1.0,5.0,5.0,3.0,2.0,5.0,2.0,3.0,6.0,2.0,3.0,5.0,1.0,5.0,5.0,5.0,3.0,1.0,3.0,1.0,6.0,2.0,128.0,256.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,6.0,2.0,5.0,5.0,3.0,2.0,2.0,6.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,3.0,5.0,2.0,4096.0,2.0,1.0,96.0,1.0,1.0,1.0,1.0,1.0,40.0,32.0,1.0,1359740937.0,149508640.0,7831020.0,0.0833165,18.0,10.0,112.0,2.0329301824319568e+17,17.9649,17.9649,10.0,112.0
512000.0,32000000.0,256.0,64.0,3.0,12.0,32.0,44.0,2.0,5.0,6.0,1.0,3.0,4.0,5.0,6.0,3.0,6.0,2.0,4.0,6.0,6.0,3.0,4.0,2.0,5.0,6.0,6.0,1.0,2.0,4.0,3.0,32.0,4.0,1.0,8.0,128.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,3.0,6.0,6.0,5.0,1.0,2.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,5.0,1.0,5.0,3.0,6.0,4096.0,16.0,1.0,1024.0,256.0,1.0,1.0,1.0,1.0,32.0,8.0,1.0,5306140774.0,33729324.0,151979000000.0,213.81555555555556,16896.0,10.0,8716288.0,1.7897254135585677e+17,9.333333333333334,0.2727866666666667,10.0,4850574.222222222
64000.0,2048000.0,256.0,64.0,3.0,46.0,32.0,12.0,3.0,1.0,4.0,2.0,3.0,6.0,1.0,2.0,1.0,3.0,4.0,4.0,2.0,1.0,5.0,3.0,6.0,1.0,5.0,6.0,1.0,3.0,5.0,4.0,4096.0,2.0,1.0,8.0,128.0,1.0,1.0,1.0,1.0,8.0,128.0,1.0,1.0,6.0,5.0,3.0,4.0,4.0,1.0,5.0,5.0,3.0,3.0,6.0,6.0,4.0,5.0,2.0,2.0,3.0,4096.0,512.0,1.0,96.0,12.0,1.0,1.0,1.0,1.0,20.0,4.0,1.0,3872793728.0,33366711.8,165800000000.0,217.07711111111112,17664.0,10.0,2129920.0,1.292223921830236e+17,7.503888888888889,0.08246555555555554,10.0,1476693.3333333333
32000.0,1024000.0,256.0,64.0,3.0,46.0,44.0,20.0,2.0,4.0,3.0,5.0,2.0,4.0,4.0,1.0,5.0,6.0,6.0,2.0,2.0,2.0,5.0,1.0,1.0,6.0,4.0,4.0,6.0,5.0,3.0,6.0,1024.0,4.0,1.0,512.0,128.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,2.0,4.0,3.0,3.0,6.0,5.0,6.0,4.0,2.0,1.0,4.0,5.0,6.0,6.0,3.0,2.0,1.0,128.0,1.0,6.0,64.0,1.0,1.0,1.0,1.0,32.0,4.0,1.0,230214656.0,33155358.0,850625000000.0,892.9113333333333,40480.0,10.0,1441792.0,7632849336526848.0,118.0,0.8435327777777778,10.0,718165.3333333334
512000.0,128000.0,256.0,64.0,2.0,48.0,28.0,8.0,3.0,2.0,1.0,5.0,6.0,6.0,4.0,6.0,4.0,6.0,1.0,6.0,5.0,3.0,5.0,2.0,4.0,4.0,2.0,1.0,5.0,1.0,2.0,5.0,16.0,64.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,3.0,3.0,5.0,1.0,6.0,5.0,5.0,3.0,3.0,2.0,2.0,3.0,6.0,4.0,6.0,6.0,2.0,3.0,64.0,4096.0,1.0,192.0,3.0,1.0,1.0,1.0,1.0,4.0,40.0,1.0,24588058638.0,85067400.0,112458000.0,0.9843796666666665,224.0,10.0,920.0,2.091642219382201e+18,1.0,0.6119812222222223,10.0,555.5555555555555
512.0,64000.0,256.0,64.0,3.0,30.0,40.0,30.0,3.0,3.0,6.0,1.0,3.0,6.0,1.0,4.0,6.0,1.0,6.0,5.0,4.0,2.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,3.0,5.0,2.0,4096.0,4096.0,1.0,2048.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,4.0,2.0,4.0,5.0,6.0,4.0,1.0,6.0,5.0,1.0,5.0,5.0,5.0,2.0,4.0,4.0,8.0,1.0,768.0,192.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,5191782781.0,54588861.8,674297000000.0,747.0756666666666,36000.0,10.0,16826368.0,2.8341351272762864e+17,15.510133333333336,0.3770411111111111,10.0,7492110.222222222
512.0,512000.0,256.0,64.0,2.0,6.0,30.0,6.0,2.0,3.0,6.0,1.0,6.0,2.0,2.0,5.0,5.0,1.0,3.0,4.0,6.0,4.0,5.0,2.0,1.0,6.0,4.0,3.0,5.0,4.0,3.0,5.0,8.0,1024.0,1.0,8.0,128.0,1.0,1.0,1.0,1.0,8.0,128.0,1.0,3.0,5.0,4.0,5.0,3.0,4.0,2.0,4.0,3.0,2.0,1.0,6.0,6.0,6.0,6.0,1.0,4.0,6.0,2048.0,4096.0,1.0,48.0,64.0,1.0,1.0,1.0,1.0,80.0,20.0,1.0,24436028068.0,38982410.0,86506900.0,1.3252866666666667,180.0,10.0,280448.0,9.525752649182839e+17,1.0,0.06766705555555555,10.0,155975.11111111112
512000.0,4096000.0,256.0,64.0,2.0,36.0,16.0,6.0,2.0,2.0,2.0,2.0,2.0,6.0,3.0,4.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,6.0,5.0,6.0,3.0,2.0,6.0,4.0,6.0,6.0,2048.0,2.0,1.0,64.0,8.0,1.0,1.0,1.0,1.0,16.0,8.0,1.0,4.0,4.0,3.0,4.0,5.0,1.0,4.0,1.0,4.0,1.0,6.0,5.0,1.0,6.0,1.0,1.0,5.0,5.0,128.0,2.0,1.0,12.0,1024.0,1.0,1.0,1.0,1.0,8.0,64.0,1.0,12352225289.0,94572680.0,42359000.0,0.4198643333333334,96.0,10.0,272.0,1.1681830495445046e+18,2.0,0.9874344444444445,10.0,236.44444444444446
2048.0,16000000.0,256.0,64.0,2.0,40.0,10.0,24.0,1.0,1.0,5.0,3.0,5.0,2.0,4.0,6.0,5.0,4.0,1.0,4.0,3.0,5.0,5.0,6.0,5.0,3.0,4.0,3.0,6.0,5.0,1.0,5.0,32.0,2048.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,32.0,32.0,1.0,4.0,3.0,4.0,4.0,1.0,5.0,1.0,5.0,1.0,3.0,1.0,5.0,4.0,1.0,6.0,3.0,5.0,6.0,8.0,1.0,1.0,96.0,16.0,1.0,1.0,1.0,1.0,64.0,16.0,1.0,24506531869.0,132147839.0,122395000.0,1.0612855555555554,240.0,10.0,4096.0,3.238485227872981e+18,1.0,0.5948164222222222,10.0,2140.4444444444443
128000.0,32000000.0,256.0,64.0,2.0,14.0,44.0,16.0,4.0,6.0,3.0,2.0,1.0,6.0,5.0,3.0,6.0,5.0,2.0,3.0,5.0,1.0,3.0,2.0,6.0,1.0,2.0,5.0,1.0,5.0,4.0,4.0,4096.0,2.0,1.0,16.0,64.0,1.0,1.0,1.0,1.0,64.0,2.0,1.0,4.0,2.0,6.0,3.0,6.0,4.0,6.0,6.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,5.0,5.0,3.0,512.0,256.0,1.0,16.0,24.0,1.0,1.0,1.0,1.0,64.0,160.0,1.0,626530024.0,48565720.0,524101000.0,4.158156666666666,704.0,10.0,483328.0,3.042788171717728e+16,40.29631111111111,9.462122222222224,10.0,271022.22222222225
256.0,256000.0,256.0,64.0,3.0,12.0,42.0,4.0,2.0,1.0,3.0,2.0,4.0,6.0,4.0,6.0,2.0,6.0,4.0,1.0,4.0,3.0,5.0,1.0,2.0,3.0,6.0,2.0,2.0,3.0,3.0,2.0,32.0,1.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,16.0,4.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,5.0,3.0,6.0,1.0,2.0,4.0,1.0,4.0,6.0,3.0,3.0,6.0,2.0,16.0,1.0,192.0,128.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,24752816205.0,42453690.0,2847210000.0,10.395400000000002,2016.0,10.0,7808.0,1.0508483857940465e+18,1.0,0.11409172222222222,10.0,5134.222222222223
16000.0,64000.0,256.0,64.0,1.0,46.0,36.0,42.0,3.0,6.0,6.0,6.0,4.0,2.0,3.0,1.0,1.0,5.0,2.0,2.0,2.0,6.0,4.0,2.0,5.0,5.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,64.0,1.0,1.0,128.0,1.0,1.0,1.0,1.0,16.0,32.0,1.0,5.0,2.0,1.0,5.0,1.0,2.0,5.0,5.0,6.0,3.0,4.0,6.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,64.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,80.0,160.0,1.0,587726857.0,199163040.0,17794600.0,0.186548,42.0,10.0,256.0,1.1705346752976528e+17,41.63901111111112,41.63901111111112,10.0,256.0
16000.0,4096000.0,256.0,64.0,3.0,44.0,6.0,34.0,1.0,2.0,6.0,5.0,1.0,3.0,5.0,4.0,1.0,2.0,2.0,5.0,3.0,6.0,6.0,6.0,1.0,4.0,5.0,3.0,6.0,4.0,1.0,1.0,1024.0,4096.0,1.0,1024.0,16.0,1.0,1.0,1.0,1.0,64.0,8.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,6.0,5.0,5.0,6.0,2.0,5.0,5.0,6.0,3.0,3.0,5.0,256.0,1024.0,1.0,512.0,1536.0,1.0,1.0,1.0,1.0,320.0,32.0,1.0,5100421824.0,32583153.8,44511900000.0,96.59311111111111,8976.0,10.0,9043968.0,1.6618782873626854e+17,4.555555555555555,0.0,10.0,6677390.222222222
512000.0,128000.0,256.0,64.0,3.0,40.0,44.0,48.0,4.0,1.0,6.0,6.0,4.0,6.0,2.0,4.0,3.0,5.0,1.0,3.0,3.0,4.0,6.0,3.0,6.0,4.0,4.0,1.0,3.0,2.0,4.0,1.0,4.0,1024.0,1.0,16.0,64.0,1.0,1.0,1.0,1.0,32.0,64.0,1.0,5.0,6.0,3.0,3.0,4.0,1.0,6.0,3.0,1.0,5.0,6.0,5.0,6.0,6.0,3.0,1.0,4.0,1.0,4096.0,256.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,160.0,160.0,1.0,22282207200.0,40573709.0,3669490000000.0,3489.8744444444446,84480.0,10.0,1361792.0,9.040717908105048e+17,1.4444444444444444,0.06510416666666667,10.0,876700.4444444445
512000.0,32000.0,256.0,64.0,3.0,34.0,18.0,2.0,1.0,5.0,2.0,5.0,1.0,2.0,1.0,5.0,1.0,3.0,1.0,6.0,6.0,4.0,2.0,6.0,5.0,5.0,6.0,4.0,2.0,5.0,3.0,5.0,16.0,1.0,1.0,1024.0,256.0,1.0,1.0,1.0,1.0,16.0,128.0,1.0,6.0,1.0,3.0,4.0,4.0,6.0,2.0,5.0,4.0,6.0,5.0,3.0,2.0,2.0,6.0,5.0,2.0,4.0,1024.0,4096.0,1.0,768.0,96.0,1.0,1.0,1.0,1.0,8.0,160.0,1.0,772088864.0,33057333.0,1237770000.0,58.54687555555555,1224.0,10.0,27213824.0,2.552319868283971e+16,29.333333333333332,0.22048622222222222,10.0,15266247.111111112
